Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
16/08/2023,"25,900","26,000.00","26,200.00","25,600.00",1.32M,-0.77%
15/08/2023,"26,100","26,600.00","26,700.00","26,050.00",1.02M,-1.51%
14/08/2023,"26,500","26,200.00","26,850.00","25,800.00",2.12M,2.51%
11/8/2023,"25,850","25,200.00","25,850.00","24,500.00",2.02M,3.40%
10/8/2023,"25,000","25,600.00","25,850.00","25,000.00",1.72M,-2.91%
9/8/2023,"25,750","26,250.00","26,250.00","25,700.00",1.81M,-1.90%
8/8/2023,"26,250","26,850.00","27,100.00","26,200.00",1.47M,-2.05%
7/8/2023,"26,800","26,600.00","27,150.00","26,450.00",1.08M,1.71%
4/8/2023,"26,350","26,000.00","26,500.00","25,850.00",1.38M,1.54%
3/8/2023,"25,950","26,000.00","27,000.00","25,750.00",1.96M,-0.19%
2/8/2023,"26,000","25,450.00","26,000.00","25,300.00",1.43M,2.36%
1/8/2023,"25,400","25,900.00","26,000.00","25,350.00",1.60M,-1.55%
31/07/2023,"25,800","25,350.00","26,100.00","25,050.00",2.14M,2.38%
28/07/2023,"25,200","25,050.00","25,350.00","24,850.00",1.90M,1.20%
27/07/2023,"24,900","25,000.00","25,400.00","24,350.00",2.05M,-0.40%
26/07/2023,"25,000","24,500.00","25,150.00","24,500.00",1.62M,1.63%
25/07/2023,"24,600","24,950.00","25,150.00","24,450.00",1.93M,-1.40%
24/07/2023,"24,950","25,400.00","25,400.00","24,650.00",2.47M,3.31%
21/07/2023,"24,150","22,900.00","24,150.00","22,800.00",4.07M,6.86%
20/07/2023,"22,600","22,600.00","22,700.00","22,300.00",1.49M,0.00%
19/07/2023,"22,600","22,600.00","23,350.00","22,400.00",2.18M,-0.44%
18/07/2023,"22,700","22,900.00","22,950.00","22,600.00",1.24M,-1.30%
17/07/2023,"23,000","23,400.00","23,400.00","22,950.00",1.35M,-0.43%
14/07/2023,"23,100","23,200.00","23,250.00","22,450.00",1.97M,0.43%
13/07/2023,"23,000","23,000.00","23,200.00","22,800.00",1.38M,0.22%
12/7/2023,"22,950","22,500.00","23,500.00","22,500.00",1.95M,2.00%
11/7/2023,"22,500","22,900.00","22,900.00","22,350.00",2.35M,-0.66%
10/7/2023,"22,650","22,500.00","22,850.00","22,450.00",1.88M,1.34%
7/7/2023,"22,350","21,800.00","22,350.00","21,400.00",1.51M,1.82%
6/7/2023,"21,950","22,300.00","22,650.00","21,500.00",3.23M,-1.35%
5/7/2023,"22,250","22,900.00","22,900.00","22,200.00",1.27M,-1.98%
4/7/2023,"22,700","21,850.00","22,700.00","21,750.00",3.25M,4.37%
3/7/2023,"21,750","21,900.00","21,900.00","21,500.00",809.10K,1.16%
30/06/2023,"21,500","21,000.00","21,750.00","20,850.00",1.79M,2.38%
29/06/2023,"21,000","21,800.00","21,800.00","21,000.00",1.82M,-3.89%
28/06/2023,"21,850","22,150.00","22,450.00","21,500.00",1.79M,-1.35%
27/06/2023,"22,150","22,900.00","22,900.00","22,000.00",1.46M,-1.56%
26/06/2023,"22,500","21,450.00","22,500.00","20,200.00",4.14M,3.69%
23/06/2023,"21,700","21,500.00","22,000.00","21,050.00",2.75M,1.40%
22/06/2023,"21,400","21,550.00","21,600.00","21,200.00",2.05M,1.18%
21/06/2023,"21,150","20,000.00","21,150.00","20,000.00",5.09M,6.82%
20/06/2023,"19,800","19,600.00","19,800.00","19,300.00",2.07M,1.54%
19/06/2023,"19,500","19,000.00","19,500.00","18,850.00",1.70M,2.90%
16/06/2023,"18,950","19,150.00","19,900.00","18,800.00",3.95M,1.07%
15/06/2023,"18,750","18,900.00","19,000.00","18,550.00",1.35M,-0.79%
14/06/2023,"18,900","19,300.00","19,400.00","18,900.00",1.67M,-2.07%
13/06/2023,"19,300","18,700.00","19,400.00","18,650.00",2.89M,3.76%
12/6/2023,"18,600","18,800.00","18,950.00","18,150.00",1.27M,-1.06%
9/6/2023,"18,800","18,350.00","18,800.00","18,300.00",1.53M,2.73%
8/6/2023,"18,300","19,100.00","19,200.00","18,300.00",2.35M,-4.19%
7/6/2023,"19,100","19,300.00","19,400.00","18,900.00",1.23M,-0.52%
6/6/2023,"19,200","18,600.00","19,350.00","18,350.00",3.02M,2.67%
5/6/2023,"18,700","19,450.00","19,600.00","18,600.00",2.80M,-3.61%
2/6/2023,"19,400","19,500.00","19,800.00","19,350.00",1.98M,0.26%
1/6/2023,"19,350","18,900.00","19,450.00","18,700.00",2.38M,1.04%
31/05/2023,"19,150","19,400.00","19,550.00","18,900.00",1.66M,-1.03%
30/05/2023,"19,350","19,300.00","19,800.00","18,750.00",2.42M,1.57%
29/05/2023,"19,050","18,900.00","19,250.00","18,700.00",2.07M,1.33%
26/05/2023,"18,800","18,650.00","19,250.00","18,600.00",1.73M,1.08%
25/05/2023,"18,600","19,000.00","19,000.00","18,300.00",2.09M,-2.11%
24/05/2023,"19,000","18,200.00","19,150.00","18,050.00",4.07M,6.15%
23/05/2023,"17,900","17,800.00","18,350.00","17,650.00",3.65M,1.42%
22/05/2023,"17,650","17,750.00","17,850.00","17,450.00",2.39M,1.73%
19/05/2023,"17,350","17,200.00","17,450.00","17,000.00",1.85M,1.17%
18/05/2023,"17,150","16,850.00","17,550.00","16,600.00",2.14M,3.00%
17/05/2023,"16,650","17,250.00","17,350.00","16,600.00",2.36M,-3.76%
16/05/2023,"17,300","17,100.00","17,300.00","16,850.00",1.40M,1.76%
15/05/2023,"17,000","17,850.00","17,900.00","17,000.00",1.99M,-4.23%
12/5/2023,"17,750","17,350.00","17,750.00","17,250.00",2.09M,2.31%
11/5/2023,"17,350","17,050.00","17,650.00","17,000.00",2.99M,2.06%
10/5/2023,"17,000","17,000.00","17,200.00","16,900.00",1.96M,0.59%
9/5/2023,"16,900","17,200.00","17,200.00","16,700.00",1.20M,-0.59%
8/5/2023,"17,000","16,800.00","17,200.00","16,750.00",2.42M,1.49%
5/5/2023,"16,750","16,900.00","17,050.00","16,500.00",1.14M,-0.89%
4/5/2023,"16,900","16,500.00","17,100.00","16,350.00",1.87M,1.81%
28/04/2023,"16,600","16,500.00","16,700.00","16,150.00",1.43M,2.15%
27/04/2023,"16,250","16,450.00","16,450.00","16,100.00",1.29M,-0.91%
26/04/2023,"16,400","16,000.00","16,400.00","15,800.00",1.35M,2.50%
25/04/2023,"16,000","17,300.00","17,300.00","16,000.00",4.18M,-6.98%
24/04/2023,"17,200","17,500.00","17,650.00","17,100.00",1.32M,-1.43%
21/04/2023,"17,450","16,900.00","17,900.00","16,800.00",2.90M,3.56%
20/04/2023,"16,850","17,100.00","17,250.00","16,650.00",1.65M,-2.03%
19/04/2023,"17,200","17,800.00","18,150.00","17,050.00",2.88M,-2.55%
18/04/2023,"17,650","16,800.00","17,650.00","16,500.00",3.38M,6.01%
17/04/2023,"16,650","16,400.00","16,900.00","16,350.00",1.18M,1.52%
14/04/2023,"16,400","16,900.00","17,200.00","16,400.00",2.06M,-1.80%
13/04/2023,"16,700","17,100.00","17,100.00","16,550.00",1.73M,-1.76%
12/4/2023,"17,000","17,550.00","17,750.00","16,900.00",1.73M,-4.49%
11/4/2023,"17,800","17,400.00","17,800.00","16,600.00",2.39M,2.30%
10/4/2023,"17,400","18,000.00","18,300.00","16,900.00",2.31M,-1.14%
7/4/2023,"17,600","16,800.00","17,650.00","16,500.00",3.70M,6.67%
6/4/2023,"16,500","17,500.00","17,700.00","16,400.00",2.95M,-4.62%
5/4/2023,"17,300","17,250.00","17,400.00","16,900.00",2.27M,0.00%
4/4/2023,"17,300","16,750.00","17,450.00","16,750.00",3.37M,1.17%
3/4/2023,"17,100","17,200.00","17,400.00","16,800.00",2.11M,2.09%
31/03/2023,"16,750","15,850.00","16,750.00","15,600.00",3.55M,6.01%
30/03/2023,"15,800","16,450.00","16,450.00","15,800.00",2.27M,-1.25%
29/03/2023,"16,000","15,450.00","16,000.00","15,400.00",2.56M,3.90%
28/03/2023,"15,400","15,500.00","15,800.00","15,150.00",3.06M,0.33%
27/03/2023,"15,350","14,900.00","15,600.00","14,850.00",2.43M,3.02%
24/03/2023,"14,900","15,300.00","15,450.00","14,850.00",2.04M,-0.67%
23/03/2023,"15,000","14,050.00","15,100.00","14,000.00",2.90M,4.90%
22/03/2023,"14,300","14,400.00","14,600.00","14,150.00",2.16M,0.70%
21/03/2023,"14,200","13,650.00","14,200.00","13,350.00",1.49M,5.58%
20/03/2023,"13,450","13,800.00","14,200.00","13,450.00",1.73M,-2.89%
17/03/2023,"13,850","14,300.00","14,300.00","13,750.00",1.18M,-0.36%
16/03/2023,"13,900","13,600.00","14,150.00","13,550.00",3.44M,2.96%
15/03/2023,"13,500","13,250.00","13,500.00","13,100.00",1.26M,6.72%
14/03/2023,"12,650","13,300.00","13,300.00","12,550.00",1.19M,-3.44%
13/03/2023,"13,100","13,000.00","13,500.00","12,900.00",1.07M,-2.24%
10/3/2023,"13,400","13,200.00","13,500.00","13,100.00",789.20K,0.00%
9/3/2023,"13,400","13,450.00","13,600.00","13,350.00",1.21M,0.75%
8/3/2023,"13,300","12,750.00","13,300.00","12,650.00",1.06M,3.50%
7/3/2023,"12,850","12,700.00","13,050.00","12,650.00",558.50K,1.98%
6/3/2023,"12,600","12,800.00","13,050.00","12,600.00",492.80K,0.40%
3/3/2023,"12,550","13,200.00","13,200.00","12,550.00",546.30K,-3.83%
2/3/2023,"13,050","13,200.00","13,300.00","12,750.00",553.90K,-0.76%
1/3/2023,"13,150","12,350.00","13,150.00","12,200.00",733.70K,6.48%
28/02/2023,"12,350","12,500.00","12,600.00","12,200.00",725.60K,1.23%
27/02/2023,"12,200","12,550.00","12,850.00","12,200.00",1.11M,-6.15%
24/02/2023,"13,000","13,500.00","13,550.00","13,000.00",660.30K,-3.70%
23/02/2023,"13,500","13,300.00","13,500.00","12,800.00",1.19M,0.75%
22/02/2023,"13,400","13,900.00","14,200.00","13,400.00",2.45M,-6.29%
21/02/2023,"14,300","14,550.00","14,600.00","14,200.00",1.36M,0.70%
20/02/2023,"14,200","13,300.00","14,200.00","13,300.00",1.47M,6.77%
17/02/2023,"13,300","13,300.00","13,450.00","13,050.00",846.50K,-0.75%
16/02/2023,"13,400","12,950.00","13,400.00","12,900.00",808.80K,4.28%
15/02/2023,"12,850","12,750.00","13,200.00","12,700.00",672.50K,0.78%
14/02/2023,"12,750","12,800.00","12,900.00","12,550.00",472.40K,1.59%
13/02/2023,"12,550","13,200.00","13,200.00","12,550.00",1.77M,-6.69%
10/2/2023,"13,450","13,650.00","13,800.00","13,200.00",637.20K,-2.54%
9/2/2023,"13,800","13,800.00","14,000.00","13,600.00",509.00K,0.00%
8/2/2023,"13,800","13,600.00","13,900.00","13,300.00",879.40K,2.22%
7/2/2023,"13,500","13,750.00","14,100.00","13,200.00",838.60K,-0.74%
6/2/2023,"13,600","13,200.00","13,650.00","13,200.00",808.60K,0.74%
3/2/2023,"13,500","13,800.00","13,900.00","13,250.00",948.80K,-0.37%
2/2/2023,"13,550","13,900.00","14,200.00","13,500.00",1.60M,-3.90%
1/2/2023,"14,100","15,400.00","15,400.00","14,100.00",2.41M,-6.93%
31/01/2023,"15,150","14,600.00","15,150.00","14,600.00",1.49M,3.77%
30/01/2023,"14,600","14,600.00","15,250.00","14,500.00",2.36M,-0.68%
27/01/2023,"14,700","15,650.00","15,750.00","14,700.00",2.07M,-4.85%
19/01/2023,"15,450","15,150.00","15,850.00","15,150.00",1.06M,0.00%
18/01/2023,"15,450","15,300.00","15,500.00","15,200.00",1.17M,0.98%
17/01/2023,"15,300","14,600.00","15,300.00","14,600.00",1.77M,5.52%
16/01/2023,"14,500","14,500.00","14,550.00","14,100.00",1.03M,0.69%
13/01/2023,"14,400","14,500.00","14,650.00","14,200.00",1.24M,1.41%
12/1/2023,"14,200","14,500.00","14,500.00","13,950.00",1.04M,-1.05%
11/1/2023,"14,350","13,900.00","14,650.00","13,850.00",1.62M,4.36%
10/1/2023,"13,750","13,750.00","13,900.00","13,250.00",704.00K,0.36%
9/1/2023,"13,700","14,000.00","14,100.00","13,700.00",773.60K,0.00%
6/1/2023,"13,700","14,000.00","14,350.00","13,600.00",1.42M,-0.72%
5/1/2023,"13,800","13,800.00","14,100.00","13,250.00",1.04M,0.36%
4/1/2023,"13,750","14,050.00","14,150.00","13,750.00",1.50M,1.85%
3/1/2023,"13,500","12,650.00","13,500.00","12,650.00",932.80K,6.72%
30/12/2022,"12,650","12,900.00","13,050.00","12,650.00",737.40K,-0.39%
29/12/2022,"12,700","13,450.00","13,800.00","12,700.00",855.70K,-6.62%
28/12/2022,"13,600","13,500.00","13,900.00","13,250.00",1.15M,1.49%
27/12/2022,"13,400","12,250.00","13,400.00","12,250.00",1.32M,6.77%
26/12/2022,"12,550","13,400.00","13,450.00","12,550.00",1.58M,-6.69%
23/12/2022,"13,450","13,700.00","13,750.00","13,250.00",686.40K,-1.82%
22/12/2022,"13,700","13,550.00","13,700.00","13,000.00",1.19M,3.79%
21/12/2022,"13,200","14,100.00","14,450.00","12,850.00",1.24M,-4.35%
20/12/2022,"13,800","14,500.00","14,600.00","13,650.00",3.21M,-5.80%
19/12/2022,"14,650","15,000.00","15,700.00","14,650.00",1.93M,-1.68%
16/12/2022,"14,900","15,050.00","15,500.00","14,700.00",2.29M,-1.65%
15/12/2022,"15,150","15,000.00","15,950.00","14,800.00",1.67M,0.33%
14/12/2022,"15,100","15,150.00","15,150.00","14,650.00",3.00M,6.34%
13/12/2022,"14,200","13,450.00","14,200.00","13,200.00",2.19M,6.77%
12/12/2022,"13,300","15,100.00","15,100.00","13,300.00",3.08M,-6.67%
9/12/2022,"14,250","14,050.00","14,250.00","13,500.00",2.65M,6.74%
8/12/2022,"13,350","13,100.00","13,350.00","13,100.00",1.33M,6.80%
7/12/2022,"12,500","12,800.00","13,400.00","12,200.00",2.08M,-3.10%
6/12/2022,"12,900","13,100.00","13,650.00","12,900.00",4.32M,0.78%
5/12/2022,"12,800","12,800.00","12,800.00","12,700.00",1.28M,6.67%
2/12/2022,"12,000","11,100.00","12,000.00","10,950.00",2.00M,6.67%
1/12/2022,"11,250","11,700.00","11,750.00","11,200.00",2.06M,2.27%
30/11/2022,"11,000","10,800.00","11,000.00","10,300.00",1.25M,6.80%
29/11/2022,"10,300","10,300.00","10,300.00","9,850.00",2.19M,6.96%
28/11/2022,"9,630","9,620.00","9,630.00","9,300.00",841.10K,7.00%
25/11/2022,"9,000","8,700.00","9,000.00","8,610.00",581.00K,6.89%
24/11/2022,"8,420","8,200.00","8,600.00","8,100.00",440.50K,1.08%
23/11/2022,"8,330","8,850.00","9,190.00","8,330.00",605.40K,-6.93%
22/11/2022,"8,950","8,880.00","9,490.00","8,800.00",937.90K,0.79%
21/11/2022,"8,880","9,100.00","9,350.00","8,800.00",715.40K,-1.44%
18/11/2022,"9,010","8,780.00","9,100.00","8,150.00",821.20K,4.52%
17/11/2022,"8,620","8,250.00","8,620.00","8,250.00",532.80K,6.95%
16/11/2022,"8,060","7,020.00","8,060.00","7,020.00",1.24M,6.90%
15/11/2022,"7,540","7,600.00","7,710.00","7,540.00",335.20K,-6.91%
14/11/2022,"8,100","8,150.00","8,350.00","8,100.00",911.00K,-6.90%
11/11/2022,"8,700","9,400.00","9,660.00","8,700.00",911.40K,-6.95%
10/11/2022,"9,350","10,000.00","10,000.00","9,350.00",646.00K,-6.97%
9/11/2022,"10,050","10,400.00","10,550.00","9,800.00",377.90K,-0.99%
8/11/2022,"10,150","9,620.00","10,400.00","9,620.00",497.70K,0.50%
7/11/2022,"10,100","10,850.00","10,950.00","10,100.00",1.11M,-6.91%
4/11/2022,"10,850","11,450.00","11,600.00","10,850.00",1.14M,-6.87%
3/11/2022,"11,650","11,650.00","12,000.00","11,400.00",896.00K,-1.69%
2/11/2022,"11,850","11,900.00","12,150.00","11,600.00",684.00K,0.00%
1/11/2022,"11,850","11,600.00","11,900.00","11,200.00",1.41M,6.28%
31/10/2022,"11,150","11,100.00","11,650.00","10,550.00",848.70K,-0.45%
28/10/2022,"11,200","11,100.00","11,500.00","11,100.00",861.10K,2.28%
27/10/2022,"10,950","10,650.00","10,950.00","10,200.00",1.12M,6.83%
26/10/2022,"10,250","11,250.00","11,250.00","10,250.00",868.80K,-6.82%
25/10/2022,"11,000","10,700.00","12,000.00","10,650.00",1.88M,-3.51%
24/10/2022,"11,400","12,050.00","12,400.00","11,400.00",647.10K,-6.94%
21/10/2022,"12,250","13,200.00","13,200.00","12,250.00",637.60K,-6.84%
20/10/2022,"13,150","13,350.00","13,600.00","13,050.00",720.20K,-3.31%
19/10/2022,"13,600","13,800.00","13,900.00","13,600.00",340.70K,0.00%
18/10/2022,"13,600","13,900.00","14,100.00","13,600.00",483.60K,0.74%
17/10/2022,"13,500","13,500.00","13,700.00","13,100.00",287.50K,-1.46%
14/10/2022,"13,700","13,700.00","14,000.00","13,600.00",605.50K,3.40%
13/10/2022,"13,250","13,250.00","13,450.00","13,050.00",199.00K,0.38%
12/10/2022,"13,200","12,500.00","13,650.00","12,500.00",532.60K,2.72%
11/10/2022,"12,850","13,800.00","13,900.00","12,850.00",419.30K,-6.88%
10/10/2022,"13,800","12,550.00","13,950.00","12,550.00",501.70K,3.76%
7/10/2022,"13,300","13,700.00","14,200.00","13,300.00",567.10K,-6.99%
6/10/2022,"14,300","15,500.00","15,500.00","14,300.00",542.10K,-6.84%
5/10/2022,"15,350","14,900.00","15,500.00","14,900.00",352.10K,4.78%
4/10/2022,"14,650","15,400.00","15,800.00","14,650.00",598.40K,-4.25%
3/10/2022,"15,300","16,150.00","16,400.00","15,300.00",482.50K,-6.99%
30/09/2022,"16,450","15,200.00","16,650.00","14,650.00",804.00K,5.45%
29/09/2022,"15,600","17,100.00","17,100.00","15,600.00",455.90K,-6.02%
28/09/2022,"16,600","16,500.00","17,100.00","16,400.00",666.10K,0.00%
27/09/2022,"16,600","17,000.00","17,000.00","16,450.00",365.20K,0.00%
26/09/2022,"16,600","17,200.00","17,500.00","16,600.00",785.60K,-6.74%
23/09/2022,"17,800","17,750.00","18,350.00","17,700.00",555.10K,-0.28%
22/09/2022,"17,850","17,000.00","18,000.00","16,800.00",807.90K,4.39%
21/09/2022,"17,100","17,200.00","17,350.00","16,750.00",201.70K,-1.16%
20/09/2022,"17,300","17,000.00","17,400.00","16,050.00",693.00K,3.28%
19/09/2022,"16,750","18,000.00","18,000.00","16,750.00",985.60K,-6.94%
16/09/2022,"18,000","18,700.00","18,900.00","18,000.00",662.30K,-5.26%
15/09/2022,"19,000","19,200.00","19,400.00","18,900.00",465.10K,-1.04%
14/09/2022,"19,200","18,000.00","19,200.00","17,950.00",913.30K,2.95%
13/09/2022,"18,650","18,700.00","18,750.00","18,300.00",514.30K,0.00%
12/9/2022,"18,650","18,950.00","19,100.00","18,600.00",384.20K,-1.58%
9/9/2022,"18,950","18,950.00","18,950.00","17,500.00",916.70K,1.88%
8/9/2022,"18,600","19,200.00","19,200.00","18,500.00",613.70K,-1.06%
7/9/2022,"18,800","19,450.00","19,750.00","18,750.00",1.33M,-3.59%
6/9/2022,"19,500","19,350.00","19,800.00","19,050.00",785.60K,1.04%
5/9/2022,"19,300","19,300.00","19,500.00","19,050.00",614.30K,1.05%
31/08/2022,"19,100","18,500.00","19,450.00","18,500.00",701.60K,2.69%
30/08/2022,"18,600","19,400.00","19,600.00","18,600.00",710.00K,-2.62%
29/08/2022,"19,100","18,650.00","19,400.00","18,300.00",1.90M,-2.55%
26/08/2022,"19,600","19,950.00","20,250.00","19,550.00",1.08M,-2.49%
25/08/2022,"20,100","20,500.00","20,500.00","19,950.00",949.90K,1.52%
24/08/2022,"19,800","19,250.00","19,800.00","19,200.00",1.68M,3.69%
23/08/2022,"19,095","17,781.80","19,094.60","17,781.80",1.68M,4.80%
22/08/2022,"18,219","19,094.60","19,174.20","18,219.40",1.58M,-4.58%
19/08/2022,"19,095","19,412.80","19,611.70","18,617.20",1.63M,-1.44%
18/08/2022,"19,373","18,577.50","19,731.10","18,418.30",1.47M,3.40%
17/08/2022,"18,737","18,776.40","19,094.60","18,537.70",1.63M,1.95%
16/08/2022,"18,379","17,582.90","18,418.30","17,463.60",1.80M,4.05%
15/08/2022,"17,663","17,901.20","17,901.20","17,503.40",808.31K,0.68%
12/8/2022,"17,543","16,707.80","17,543.20","16,548.70",1.51M,5.00%
11/8/2022,"16,708","17,662.50","17,861.40","16,389.50",2.18M,-4.11%
10/8/2022,"17,424","17,463.60","17,742.10","17,264.70",725.61K,-0.45%
9/8/2022,"17,503","17,423.80","17,901.20","17,105.60",817.24K,0.46%
8/8/2022,"17,424","17,622.70","17,901.20","17,264.70",1.15M,-0.45%
5/8/2022,"17,503","16,389.50","17,503.40","16,230.40",1.63M,5.52%
4/8/2022,"16,588","16,787.30","16,946.50","16,230.40",1.05M,0.24%
3/8/2022,"16,549","15,792.80","16,707.80","15,792.80",1.22M,3.23%
2/8/2022,"16,032","15,912.20","16,310.00","15,673.50",1.86M,2.03%
1/8/2022,"15,713","14,798.30","15,713.30","14,798.30",1.45M,6.76%
29/07/2022,"14,719","14,679.00","15,076.80","14,440.30",1.07M,1.37%
28/07/2022,"14,520","14,321.00","14,798.30","14,321.00",1.07M,3.69%
27/07/2022,"14,003","13,525.30","14,161.80","13,406.00",845.89K,2.33%
26/07/2022,"13,685","14,002.70","14,281.20","13,684.50",390.64K,-2.55%
25/07/2022,"14,043","13,764.00","14,440.30","13,565.10",681.87K,0.00%
22/07/2022,"14,043","14,400.50","14,639.20","14,042.50",735.66K,-2.49%
21/07/2022,"14,401","14,639.20","14,639.20","14,321.00",500.25K,-1.90%
20/07/2022,"14,679","14,161.80","14,718.80","13,923.10",1.26M,6.65%
19/07/2022,"13,764","14,002.70","14,042.50","13,366.20",786.19K,-1.98%
18/07/2022,"14,043","14,321.00","14,440.30","14,042.50",608.97K,-0.28%
15/07/2022,"14,082","14,480.10","14,599.40","14,082.30",751.00K,-1.39%
14/07/2022,"14,281","13,207.10","14,281.20","13,127.50",1.44M,6.85%
13/07/2022,"13,366","13,525.30","13,764.00","13,366.20",572.52K,-1.18%
12/7/2022,"13,525","12,888.90","13,525.30","12,650.20",708.51K,4.94%
11/7/2022,"12,889","12,888.90","13,246.90","12,729.70",1.01M,0.00%
8/7/2022,"12,889","12,650.20","12,968.40","12,331.90",747.10K,6.23%
7/7/2022,"12,133","12,252.40","12,570.60","11,775.00",578.80K,-1.61%
6/7/2022,"12,332","12,570.60","13,008.20","12,252.40",713.17K,-5.20%
5/7/2022,"13,008","13,286.70","13,445.80","12,849.10",869.52K,-2.10%
4/7/2022,"13,287","13,127.50","13,445.80","12,968.40",877.94K,4.38%
1/7/2022,"12,730","11,854.60","12,968.40","11,576.10",774.88K,4.92%
30/06/2022,"12,133","12,849.10","13,008.20","12,133.00",930.36K,-6.73%
29/06/2022,"13,008","12,570.60","13,207.10","12,451.30",575.28K,2.19%
28/06/2022,"12,730","12,928.60","13,127.50","12,729.70",840.36K,1.27%
27/06/2022,"12,571","11,854.60","12,570.60","11,854.60",905.85K,6.76%
24/06/2022,"11,775","11,536.30","12,013.70","11,536.30",635.36K,2.07%
23/06/2022,"11,536","11,377.20","11,615.90","11,337.40",370.03K,-0.34%
22/06/2022,"11,576","11,377.20","11,576.10","11,138.50",683.38K,6.99%
21/06/2022,"10,820","10,263.30","11,496.50","10,064.40",776.51K,0.37%
20/06/2022,"10,781","11,456.80","11,934.10","10,780.50",802.15K,-6.87%
17/06/2022,"11,576","11,655.70","11,854.60","11,576.10",540.84K,-6.73%
16/06/2022,"12,412","13,525.30","13,764.00","12,212.60",686.64K,-5.45%
15/06/2022,"13,128","14,321.00","14,321.00","13,127.50",911.25K,-6.78%
14/06/2022,"14,082","14,321.00","14,957.40","14,002.70",513.44K,-5.85%
13/06/2022,"14,957","15,196.10","15,514.40","14,957.40",833.70K,-6.93%
10/6/2022,"16,071","16,946.50","16,946.50","15,912.20",543.61K,-5.39%
9/6/2022,"16,986","17,105.60","17,105.60","16,707.80",394.16K,1.18%
8/6/2022,"16,787","16,707.80","17,026.00","16,071.30",783.17K,3.94%
7/6/2022,"16,151","16,349.80","16,946.50","15,753.00",763.19K,-3.33%
6/6/2022,"16,708","16,866.90","17,503.40","16,429.30",796.50K,-0.94%
3/6/2022,"16,867","16,946.50","17,185.10","16,707.80",552.78K,-1.17%
2/6/2022,"17,066","17,423.80","17,821.60","16,986.20",919.17K,-0.92%
1/6/2022,"17,225","17,384.00","17,662.50","16,707.80",568.87K,0.00%
31/05/2022,"17,225","17,384.00","17,662.50","16,946.50",699.34K,-1.37%
30/05/2022,"17,464","17,582.90","17,901.20","17,185.10",716.06K,-0.45%
27/05/2022,"17,543","17,503.40","17,901.20","17,344.30",671.56K,-1.12%
26/05/2022,"17,742","17,503.40","18,100.10","17,264.70",940.16K,2.77%
25/05/2022,"17,265","16,310.00","17,264.70","16,310.00",890.14K,5.85%
24/05/2022,"16,310","15,593.90","16,310.00","14,957.40",891.39K,2.50%
23/05/2022,"15,912","17,026.00","17,105.60","15,792.80",998.36K,-6.10%
20/05/2022,"16,947","16,946.50","17,503.40","16,707.80",1.01M,0.47%
19/05/2022,"16,867","15,593.90","16,906.70","15,355.20",1.52M,6.53%
18/05/2022,"15,833","15,514.40","16,310.00","15,514.40",1.17M,3.38%
17/05/2022,"15,316","14,321.00","15,315.50","14,321.00",819.75K,6.94%
16/05/2022,"14,321","14,718.80","14,957.40","14,321.00",1.08M,2.27%
13/05/2022,"14,003","14,480.10","15,196.10","14,002.70",1.02M,-6.88%
12/5/2022,"15,037","15,912.20","15,912.20","15,037.00",491.57K,-6.90%
11/5/2022,"16,151","16,230.40","16,230.40","15,673.50",495.85K,2.53%
10/5/2022,"15,753","15,275.70","16,389.50","15,275.70",1.38M,-3.88%
9/5/2022,"16,390","16,548.70","17,384.00","16,389.50",440.04K,-6.79%
6/5/2022,"17,583","18,577.50","18,577.50","17,582.90",587.60K,-6.95%
5/5/2022,"18,896","19,452.60","19,492.40","18,100.10",605.20K,-1.04%
4/5/2022,"19,095","19,890.20","20,208.50","18,696.80",476.74K,-4.76%
29/04/2022,"20,049","19,731.10","20,288.00","19,412.80",530.79K,1.61%
28/04/2022,"19,731","19,969.80","20,486.90","19,731.10",378.83K,-0.40%
27/04/2022,"19,811","19,850.40","19,890.20","18,696.80",456.76K,0.00%
26/04/2022,"19,811","18,577.50","20,049.30","18,497.90",928.35K,-0.20%
25/04/2022,"19,850","21,799.70","21,799.70","19,850.40",561.83K,-6.90%
22/04/2022,"21,322","21,720.10","22,277.00","20,685.80",529.53K,0.00%
21/04/2022,"21,322","19,890.20","21,879.20","19,890.20",1.08M,2.68%
20/04/2022,"20,765","21,879.20","22,356.60","20,765.40",661.88K,-5.61%
19/04/2022,"21,999","23,709.10","23,868.30","21,998.60",735.04K,-6.90%
18/04/2022,"23,630","24,663.90","25,141.20","23,629.60",1.48M,-6.90%
15/04/2022,"25,380","25,578.80","26,374.40","25,379.90",520.11K,-2.30%
14/04/2022,"25,977","26,573.30","27,050.70","25,936.80",471.97K,-2.54%
13/04/2022,"26,653","26,215.30","27,448.50","25,220.80",637.12K,2.13%
12/4/2022,"26,096","27,329.10","27,329.10","26,096.00",607.21K,-2.09%
8/4/2022,"26,653","28,244.10","28,443.00","26,652.90",929.35K,-5.63%
7/4/2022,"28,244","29,358.00","29,397.70","28,244.10",1.40M,-2.74%
6/4/2022,"29,040","28,681.70","29,437.50","28,681.70",869.15K,0.55%
5/4/2022,"28,881","29,358.00","30,233.10","28,840.80",1.32M,-2.02%
4/4/2022,"29,477","28,085.00","29,477.30","27,766.70",2.74M,6.93%
1/4/2022,"27,568","26,652.90","27,567.80","26,334.60",695.82K,2.97%
